v7.0,XT-Ubat- (MIN) [Vdc],XT-Uin [Vac],XT-Iin [Aac],XT-Pout [kVA],XT-Pout+ [kVA],XT-Fout [Hz],XT-Fin [Hz],XT-Phase [],XT-Mode [],XT-Transfert [],XT-RME [],XT-Aux 1 [],XT-Aux 2 [],XT-Ubat [Vdc],XT-Ibat [Adc],XT-Pin a [kW],XT-Pout a [kW],XT-Dev1+ (MAX) [?C],VS-Ppv [kW],,,,VS-Mod1 [],,VS-Dev1 [],VS-Upv [Vdc],,VS-Ubat [Vdc],VS-Ibat [Adc],VS-Phas [],VS-RME [],VS-Aux 1 [],VS-Aux 2 [],BSP-Ubat [Vdc],BSP-Ibat [Adc],BSP-SOC [%],BSP-Tbat [?C],Solar power (ALL) [kW],DEV XT-DBG1 [],DEV VS-locEr [],DEV SYS MSG,DEV SYS SCOM ERR,
,I3090,I3113,I3116,I3098,I3097,I3110,I3122,I3010,I3028,I3020,I3086,I3054,I3055,I3092,I3095,I3119,I3101,I3103,I15061,I15062,I15063,I15061,I15014,I15015,I15065,I15059,I15060,I15054,I15057,I15002,I15111,I15088,I15089,I7030,I7031,I7032,I7033,I17999,I3140,I15109,I17997,I17998,
,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1-1,L1-1,L1-1,L1-1,L1-1,1,1,1,ALL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ALL,1,1,1,1,
03.08.2020 00:00,49.06,2.00,0.00,0.83,1.13,50.00,0.00,2,1,0,1,0,1,49.16,-14.00,-0.02,0.62,46.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.12,0.00,1,0,0,0,49.19,-15.09,71.88,19.22,0.00,61440.00,0.00,,0,,
03.08.2020 00:01,49.25,2.00,0.00,0.65,0.71,50.00,0.00,2,1,0,1,0,1,49.16,-11.00,-0.02,0.50,46.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.19,0.00,1,0,0,0,49.28,-12.48,71.81,19.22,0.00,61440.00,0.00,,0,,
03.08.2020 00:02,49.25,2.00,0.00,0.66,0.71,50.00,0.00,2,1,0,1,0,1,49.16,-11.00,-0.02,0.50,46.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.19,0.00,1,0,0,0,49.28,-12.46,71.75,19.20,0.00,61440.00,0.00,,0,,
03.08.2020 00:03,49.25,2.00,0.00,0.65,0.71,50.00,0.00,2,1,0,1,0,1,49.25,-11.00,-0.02,0.50,46.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.19,0.00,1,0,0,0,49.28,-12.42,71.75,19.20,0.00,61440.00,0.00,,0,,
03.08.2020 00:04,49.25,2.00,0.00,0.66,0.71,50.00,0.00,2,1,0,1,0,1,49.16,-11.00,-0.02,0.50,45.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.19,0.00,1,0,0,0,49.28,-12.41,71.69,19.20,0.00,61440.00,0.00,,0,,
03.08.2020 00:05,49.25,2.00,0.00,0.65,0.71,50.00,0.00,2,1,0,1,0,1,49.25,-11.00,-0.02,0.50,45.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.19,0.00,1,0,0,0,49.28,-12.40,71.69,19.19,0.00,61440.00,0.00,,0,,
03.08.2020 00:06,49.25,2.00,0.00,0.65,0.71,50.00,0.00,2,1,0,1,0,1,49.25,-11.00,-0.02,0.50,45.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.19,0.00,1,0,0,0,49.28,-12.37,71.62,19.19,0.00,61440.00,0.00,,0,,
03.08.2020 00:07,49.25,2.00,0.00,0.66,0.71,50.00,0.00,2,1,0,1,0,1,49.44,-11.00,-0.02,0.50,45.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.19,0.00,1,0,0,0,49.28,-12.34,71.56,19.19,0.00,61440.00,0.00,,0,,
03.08.2020 00:08,49.25,2.00,0.00,0.65,0.71,50.00,0.00,2,1,0,1,0,1,49.16,-11.00,-0.02,0.50,45.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.19,0.00,1,0,0,0,49.25,-12.35,71.56,19.19,0.00,61440.00,0.00,,0,,
03.08.2020 00:09,49.25,2.00,0.00,0.65,0.71,50.00,0.00,2,1,0,1,0,1,49.25,-11.00,-0.02,0.50,45.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.19,0.00,1,0,0,0,49.25,-12.34,71.50,19.19,0.00,61440.00,0.00,,0,,
03.08.2020 00:10,49.25,2.00,0.00,0.65,0.71,50.00,0.00,2,1,0,1,0,1,49.16,-11.00,-0.02,0.50,45.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.19,0.00,1,0,0,0,49.25,-12.33,71.50,19.17,0.00,61440.00,0.00,,0,,
03.08.2020 00:11,49.25,2.00,0.00,0.65,0.71,50.00,0.00,2,1,0,1,0,1,49.16,-11.00,-0.02,0.50,45.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.19,0.00,1,0,0,0,49.25,-12.32,71.44,19.17,0.00,61440.00,0.00,,0,,
03.08.2020 00:12,49.16,2.00,0.00,0.67,0.89,50.00,0.00,2,1,0,1,0,1,49.25,-12.00,-0.02,0.51,45.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.19,0.00,1,0,0,0,49.25,-12.67,71.44,19.17,0.00,61440.00,0.00,,0,,
03.08.2020 00:13,49.06,2.00,0.00,0.89,0.89,50.00,0.00,2,1,0,1,0,1,49.06,-17.00,-0.02,0.73,45.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.06,0.00,1,0,0,0,49.12,-17.45,71.38,19.17,0.00,61440.00,0.00,,0,,
03.08.2020 00:14,49.06,2.00,0.00,0.88,0.89,50.00,0.00,2,1,0,1,0,1,49.16,-17.00,-0.02,0.73,45.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.06,0.00,1,0,0,0,49.12,-17.41,71.31,19.17,0.00,61440.00,0.00,,0,,
03.08.2020 00:15,48.75,2.00,0.00,0.87,2.53,50.00,0.00,2,1,0,1,0,1,49.06,-17.00,-0.02,0.73,45.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.03,0.00,1,0,0,0,49.12,-17.41,71.25,19.16,0.00,61440.00,0.00,,0,,
03.08.2020 00:16,48.75,2.00,0.00,0.68,2.58,50.00,0.00,2,1,0,1,0,1,49.16,-14.00,-0.02,0.62,45.00,0.00,0.00,0.00,0.00,0,0,20,11.27,11.88,49.09,0.00,1,0,0,0,49.19,-14.91,71.19,19.16,0.00,61440.00,0.00,,0,,
