v7.0,XT-Ubat- (MIN) [Vdc],XT-Uin [Vac],XT-Iin [Aac],XT-Pout [kVA],XT-Pout+ [kVA],XT-Fout [Hz],XT-Fin [Hz],XT-Phase [],XT-Mode [],XT-Transfert [],XT-RME [],XT-Aux 1 [],XT-Aux 2 [],XT-Ubat [Vdc],XT-Ibat [Adc],XT-Pin a [kW],XT-Pout a [kW],XT-Dev1+ (MAX) [?C],VS-Ppv [kW],,,,VS-Mod1 [],,VS-Dev1 [],VS-Upv [Vdc],,VS-Ubat [Vdc],VS-Ibat [Adc],VS-Phas [],VS-RME [],VS-Aux 1 [],VS-Aux 2 [],BSP-Ubat [Vdc],BSP-Ibat [Adc],BSP-SOC [%],BSP-Tbat [?C],Solar power (ALL) [kW],DEV XT-DBG1 [],DEV VS-locEr [],DEV SYS MSG,DEV SYS SCOM ERR,
,I3090,I3113,I3116,I3098,I3097,I3110,I3122,I3010,I3028,I3020,I3086,I3054,I3055,I3092,I3095,I3119,I3101,I3103,I15061,I15062,I15063,I15061,I15014,I15015,I15065,I15059,I15060,I15054,I15057,I15002,I15111,I15088,I15089,I7030,I7031,I7032,I7033,I17999,I3140,I15109,I17997,I17998,
,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1-1,L1-1,L1-1,L1-1,L1-1,1,1,1,ALL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ALL,1,1,1,1,
24.06.2020 00:00,49.59,2.00,0.00,0.53,0.53,50.00,0.00,1,1,0,1,0,1,49.50,-10.00,-0.02,0.43,35.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.59,0.00,0,0,0,0,49.62,-10.48,78.56,11.52,0.00,61440.00,0.00,,0,,
24.06.2020 00:01,49.59,2.00,0.00,0.53,0.53,50.00,0.00,1,1,0,1,0,1,49.50,-10.00,-0.02,0.43,35.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.56,0.00,0,0,0,0,49.59,-10.39,78.56,11.52,0.00,61440.00,0.00,,0,,
24.06.2020 00:02,49.59,2.00,0.00,0.50,0.53,50.00,0.00,1,1,0,1,0,1,49.59,-9.00,-0.02,0.40,35.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.59,0.00,0,0,0,0,49.62,-9.55,78.50,11.52,0.00,61440.00,0.00,,0,,
24.06.2020 00:03,49.75,2.00,0.00,0.18,0.18,50.00,0.00,1,1,0,1,0,1,49.75,-4.00,-0.02,0.16,35.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.75,0.00,0,0,0,0,49.78,-4.39,78.50,11.52,0.00,61440.00,0.00,,0,,
24.06.2020 00:04,49.84,2.00,0.00,0.18,0.24,50.00,0.00,1,1,0,1,0,1,49.84,-4.00,-0.02,0.16,34.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.81,0.00,0,0,0,0,49.84,-4.38,78.50,11.52,0.00,61440.00,0.00,,0,,
24.06.2020 00:05,49.84,2.00,0.00,0.18,0.18,50.00,0.00,1,1,0,1,0,1,49.84,-4.00,-0.02,0.14,34.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.84,0.00,0,0,0,0,49.84,-4.00,78.50,11.52,0.00,61440.00,0.00,,0,,
24.06.2020 00:06,49.84,2.00,0.00,0.18,0.42,50.00,0.00,1,1,0,1,0,1,49.84,-4.00,-0.02,0.16,34.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.84,0.00,0,0,0,0,49.84,-4.42,78.44,11.52,0.00,61440.00,0.00,,0,,
24.06.2020 00:07,49.31,2.00,0.00,0.26,2.16,50.00,0.00,1,1,0,1,0,1,49.75,-5.00,-0.02,0.22,34.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.81,0.00,0,0,0,0,49.81,-5.57,78.44,11.51,0.00,61440.00,0.00,,0,,
24.06.2020 00:08,49.25,2.00,0.00,0.66,2.28,50.00,0.00,1,1,0,1,0,1,49.69,-10.00,-0.02,0.46,34.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.59,0.00,0,0,0,0,49.62,-11.45,78.44,11.51,0.00,61440.00,0.00,,0,,
24.06.2020 00:09,49.59,2.00,0.00,0.71,0.77,50.00,0.00,1,1,0,1,0,1,49.50,-11.00,-0.02,0.48,34.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.53,0.00,0,0,0,0,49.56,-12.02,78.38,11.51,0.00,61440.00,0.00,,0,,
24.06.2020 00:10,49.50,2.00,0.00,0.71,0.77,50.00,0.00,1,1,0,1,0,1,49.50,-11.00,-0.02,0.48,35.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.50,0.00,0,0,0,0,49.53,-11.98,78.31,11.50,0.00,61440.00,0.00,,0,,
24.06.2020 00:11,49.50,2.00,0.00,0.71,0.71,50.00,0.00,1,1,0,1,0,1,49.59,-11.00,-0.02,0.48,35.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.50,0.00,0,0,0,0,49.53,-11.86,78.31,11.50,0.00,61440.00,0.00,,0,,
24.06.2020 00:12,49.50,2.00,0.00,0.71,0.71,50.00,0.00,1,1,0,1,0,1,49.50,-10.00,-0.02,0.47,35.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.50,0.00,0,0,0,0,49.53,-11.76,78.25,11.50,0.00,61440.00,0.00,,0,,
24.06.2020 00:13,49.50,2.00,0.00,0.71,0.71,50.00,0.00,1,1,0,1,0,1,49.59,-10.00,-0.02,0.47,35.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.50,0.00,0,0,0,0,49.53,-11.70,78.25,11.50,0.00,61440.00,0.00,,0,,
24.06.2020 00:14,49.50,2.00,0.00,0.71,0.71,50.00,0.00,1,1,0,1,0,1,49.50,-10.00,-0.02,0.47,36.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.50,0.00,0,0,0,0,49.53,-11.63,78.19,11.50,0.00,61440.00,0.00,,0,,
24.06.2020 00:15,49.50,2.00,0.00,0.71,0.71,50.00,0.00,1,1,0,1,0,1,49.50,-10.00,-0.02,0.47,36.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.50,0.00,0,0,0,0,49.53,-11.59,78.19,11.50,0.00,61440.00,0.00,,0,,
24.06.2020 00:16,49.50,2.00,0.00,0.72,0.89,50.00,0.00,1,1,0,1,0,1,49.44,-11.00,-0.02,0.48,36.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.50,0.00,0,0,0,0,49.50,-11.92,78.12,11.49,0.00,61440.00,0.00,,0,,
24.06.2020 00:17,49.50,2.00,0.00,0.71,0.77,50.00,0.00,1,1,0,1,0,1,49.50,-11.00,-0.02,0.48,36.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.47,0.00,0,0,0,0,49.50,-11.95,78.06,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:18,49.50,2.00,0.00,0.71,0.77,50.00,0.00,1,1,0,1,0,1,49.44,-11.00,-0.02,0.48,36.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.47,0.00,0,0,0,0,49.50,-11.91,78.06,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:19,49.00,2.00,0.00,0.86,2.84,50.00,0.00,1,1,0,1,0,1,49.31,-14.00,-0.02,0.60,36.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.41,0.00,0,0,0,0,49.44,-14.91,78.00,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:20,49.44,2.00,0.00,0.67,0.77,50.00,0.00,1,1,0,1,0,1,49.50,-12.00,-0.02,0.51,36.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.44,0.00,0,0,0,0,49.47,-12.41,77.94,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:21,49.50,2.00,0.00,0.54,0.59,50.00,0.00,1,1,0,1,0,1,49.44,-10.00,-0.02,0.45,36.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.50,0.00,0,0,0,0,49.53,-10.93,77.94,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:22,49.50,2.00,0.00,0.53,0.59,50.00,0.00,1,1,0,1,0,1,49.59,-10.00,-0.02,0.45,36.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.50,0.00,0,0,0,0,49.53,-10.88,77.88,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:23,49.16,2.00,0.00,0.56,2.29,50.00,0.00,1,1,0,1,0,1,49.50,-11.00,-0.02,0.47,36.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.50,0.00,0,0,0,0,49.53,-11.53,77.88,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:24,49.50,2.00,0.00,0.28,0.65,50.00,0.00,1,1,0,1,0,1,49.69,-5.00,-0.02,0.24,36.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.62,0.00,0,0,0,0,49.66,-6.19,77.81,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:25,49.75,2.00,0.00,0.25,0.30,50.00,0.00,1,1,0,1,0,1,49.69,-5.00,-0.02,0.22,36.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.69,0.00,0,0,0,0,49.72,-5.76,77.81,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:26,49.75,2.00,0.00,0.24,0.30,50.00,0.00,1,1,0,1,0,1,49.75,-5.00,-0.02,0.21,35.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.69,0.00,0,0,0,0,49.72,-5.70,77.81,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:27,49.75,2.00,0.00,0.25,0.30,50.00,0.00,1,1,0,1,0,1,49.69,-5.00,-0.02,0.21,35.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.72,0.00,0,0,0,0,49.72,-5.64,77.75,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:28,49.75,2.00,0.00,0.24,0.30,50.00,0.00,1,1,0,1,0,1,49.69,-5.00,-0.02,0.21,35.00,0.00,0.00,0.00,0.00,0,0,15,11.14,11.76,49.72,0.00,0,0,0,0,49.75,-5.61,77.75,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:29,49.75,2.00,0.00,0.24,0.30,50.00,0.00,1,1,0,1,0,1,49.75,-5.00,-0.02,0.21,35.00,0.00,0.00,0.00,0.00,0,0,14,11.14,11.76,49.72,0.00,0,0,0,0,49.75,-5.59,77.75,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:30,49.75,2.00,0.00,0.24,0.30,50.00,0.00,1,1,0,1,0,1,49.75,-5.00,-0.02,0.21,35.00,0.00,0.00,0.00,0.00,0,0,14,11.14,11.76,49.72,0.00,0,0,0,0,49.75,-5.57,77.75,11.48,0.00,61440.00,0.00,,0,,
24.06.2020 00:31,49.25,2.00,0.00,0.39,2.20,50.00,0.00,1,1,0,1,0,1,49.59,-7.00,-0.02,0.30,34.00,0.00,0.00,0.00,0.00,0,0,14,11.14,11.76,49.66,0.00,0,0,0,0,49.69,-8.11,77.69,11.47,0.00,61440.00,0.00,,0,,
24.06.2020 00:32,49.59,2.00,0.00,0.63,0.65,50.00,0.00,1,1,0,1,0,1,49.50,-10.00,-0.02,0.45,35.00,0.00,0.00,0.00,0.00,0,0,14,11.13,11.76,49.53,0.00,0,0,0,0,49.53,-11.19,77.69,11.47,0.00,61440.00,0.00,,0,,
24.06.2020 00:33,49.50,2.00,0.00,0.60,0.65,50.00,0.00,1,1,0,1,0,1,49.59,-10.00,-0.02,0.43,35.00,0.00,0.00,0.00,0.00,0,0,14,11.13,11.76,49.50,0.00,0,0,0,0,49.53,-10.68,77.62,11.47,0.00,61440.00,0.00,,0,,
