v7.0,XT-Ubat- (MIN) [Vdc],XT-Uin [Vac],XT-Iin [Aac],XT-Pout [kVA],XT-Pout+ [kVA],XT-Fout [Hz],XT-Fin [Hz],XT-Phase [],XT-Mode [],XT-Transfert [],XT-RME [],XT-Aux 1 [],XT-Aux 2 [],XT-Ubat [Vdc],XT-Ibat [Adc],XT-Pin a [kW],XT-Pout a [kW],XT-Dev1+ (MAX) [?C],VS-Ppv [kW],,,,VS-Mod1 [],,VS-Dev1 [],VS-Upv [Vdc],,VS-Ubat [Vdc],VS-Ibat [Adc],VS-Phas [],VS-RME [],VS-Aux 1 [],VS-Aux 2 [],BSP-Ubat [Vdc],BSP-Ibat [Adc],BSP-SOC [%],BSP-Tbat [?C],Solar power (ALL) [kW],DEV XT-DBG1 [],DEV VS-locEr [],DEV SYS MSG,DEV SYS SCOM ERR,
,I3090,I3113,I3116,I3098,I3097,I3110,I3122,I3010,I3028,I3020,I3086,I3054,I3055,I3092,I3095,I3119,I3101,I3103,I15061,I15062,I15063,I15061,I15014,I15015,I15065,I15059,I15060,I15054,I15057,I15002,I15111,I15088,I15089,I7030,I7031,I7032,I7033,I17999,I3140,I15109,I17997,I17998,
,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1-1,L1-1,L1-1,L1-1,L1-1,1,1,1,ALL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ALL,1,1,1,1,
12.04.2020 00:36,49.59,3.00,0.00,0.30,0.30,50.00,0.00,1,1,0,1,0,1,49.50,-6.00,-0.02,0.23,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.53,0.00,0,0,0,0,49.53,-6.17,78.38,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:37,49.50,3.00,0.00,0.30,0.53,50.00,0.00,1,1,0,1,0,1,49.59,-6.00,-0.02,0.24,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.53,0.00,0,0,0,0,49.53,-6.47,78.31,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:38,49.50,3.00,0.00,0.30,0.53,50.00,0.00,1,1,0,1,0,1,49.44,-6.00,-0.02,0.26,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.50,0.00,0,0,0,0,49.50,-6.85,78.31,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:39,49.50,3.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.50,-6.00,-0.02,0.26,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.50,0.00,0,0,0,0,49.50,-6.88,78.25,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:40,49.50,3.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.44,-6.00,-0.02,0.26,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.50,0.00,0,0,0,0,49.50,-6.81,78.19,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:41,49.50,3.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.50,-6.00,-0.02,0.26,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.50,0.00,0,0,0,0,49.50,-6.79,78.19,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:42,49.50,3.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.44,-6.00,-0.02,0.26,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.50,0.00,0,0,0,0,49.50,-6.77,78.12,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:43,49.50,3.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.50,-6.00,-0.02,0.26,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.50,0.00,0,0,0,0,49.47,-6.77,78.06,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:44,49.50,3.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.44,-6.00,-0.02,0.25,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.50,0.00,0,0,0,0,49.47,-6.75,78.06,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:45,49.00,3.00,0.00,0.48,2.29,50.00,0.00,1,1,0,1,0,1,49.31,-9.00,-0.02,0.38,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.41,0.00,0,0,0,0,49.41,-9.71,78.00,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:46,49.25,3.00,0.00,0.70,0.71,50.00,0.00,1,1,0,1,0,1,49.25,-12.00,-0.02,0.53,25.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.25,0.00,0,0,0,0,49.25,-12.95,77.94,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:47,49.25,3.00,0.00,0.67,0.71,50.00,0.00,1,1,0,1,0,1,49.16,-12.00,-0.02,0.52,25.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.25,0.00,0,0,0,0,49.25,-12.85,77.88,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:48,49.25,3.00,0.00,0.66,0.71,50.00,0.00,1,1,0,1,0,1,49.25,-12.00,-0.02,0.52,25.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.22,0.00,0,0,0,0,49.22,-12.73,77.81,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:49,49.25,3.00,0.00,0.61,0.71,50.00,0.00,1,1,0,1,0,1,49.16,-11.00,-0.02,0.49,25.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.25,0.00,0,0,0,0,49.25,-11.97,77.75,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:50,49.44,3.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.50,-6.00,-0.02,0.24,25.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.44,0.00,0,0,0,0,49.41,-6.51,77.69,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:51,49.50,3.00,0.00,0.30,0.30,50.00,0.00,1,1,0,1,0,1,49.44,-6.00,-0.02,0.24,25.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.47,0.00,0,0,0,0,49.47,-6.43,77.62,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:52,49.50,3.00,0.00,0.30,0.30,50.00,0.00,1,1,0,1,0,1,49.50,-6.00,-0.02,0.24,25.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.47,0.00,0,0,0,0,49.47,-6.43,77.56,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 00:53,49.50,3.00,0.00,0.30,0.30,50.00,0.00,1,1,0,1,0,1,49.44,-5.00,-0.02,0.23,25.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.47,0.00,0,0,0,0,49.47,-6.22,77.50,4.90,0.00,61440.00,0.00,,0,,
12.04.2020 00:54,49.50,3.00,0.00,0.29,0.30,50.00,0.00,1,1,0,1,0,1,49.44,-5.00,-0.02,0.22,25.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.50,0.00,0,0,0,0,49.50,-5.98,77.50,4.90,0.00,61440.00,0.00,,0,,
12.04.2020 00:55,49.50,3.00,0.00,0.30,0.30,50.00,0.00,1,1,0,1,0,1,49.50,-5.00,-0.02,0.23,25.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.50,0.00,0,0,0,0,49.50,-6.10,77.44,4.90,0.00,61440.00,0.00,,0,,
12.04.2020 00:56,49.50,3.00,0.00,0.29,0.30,50.00,0.00,1,1,0,1,0,1,49.44,-5.00,-0.02,0.22,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.50,0.00,0,0,0,0,49.50,-6.07,77.44,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 00:57,49.50,3.00,0.00,0.29,0.30,50.00,0.00,1,1,0,1,0,1,49.50,-5.00,-0.02,0.22,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.50,0.00,0,0,0,0,49.50,-6.04,77.38,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 00:58,49.50,3.00,0.00,0.22,0.30,50.00,0.00,1,1,0,1,0,1,49.44,-4.00,-0.02,0.19,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.53,0.00,0,0,0,0,49.50,-5.36,77.31,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 00:59,49.59,3.00,0.00,0.18,0.24,50.00,0.00,1,1,0,1,0,1,49.59,-4.00,-0.02,0.18,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.53,0.00,0,0,0,0,49.53,-4.97,77.31,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 01:00,49.59,3.00,0.00,0.18,0.24,50.00,0.00,1,1,0,1,0,1,49.50,-4.00,-0.02,0.18,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.56,0.00,0,0,0,0,49.53,-4.96,77.25,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 01:01,49.59,3.00,0.00,0.18,0.24,50.00,0.00,1,1,0,1,0,1,49.59,-4.00,-0.02,0.18,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.56,0.00,0,0,0,0,49.53,-4.95,77.25,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 01:02,49.50,3.00,0.00,0.20,0.48,50.00,0.00,1,1,0,1,0,1,49.50,-4.00,-0.02,0.18,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.53,0.00,0,0,0,0,49.53,-5.15,77.19,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 01:03,49.59,3.00,0.00,0.24,0.24,50.00,0.00,1,1,0,1,0,1,49.50,-5.00,-0.02,0.19,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.53,0.00,0,0,0,0,49.53,-5.36,77.19,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 01:04,49.59,3.00,0.00,0.24,0.24,50.00,0.00,1,1,0,1,0,1,49.59,-5.00,-0.02,0.19,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.53,0.00,0,0,0,0,49.53,-5.36,77.12,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 01:05,49.59,3.00,0.00,0.24,0.24,50.00,0.00,1,1,0,1,0,1,49.59,-5.00,-0.02,0.19,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.53,0.00,0,0,0,0,49.53,-5.34,77.12,4.90,0.00,61440.00,0.00,,0,,
12.04.2020 01:06,49.50,3.00,0.00,0.24,0.24,50.00,0.00,1,1,0,1,0,1,49.50,-5.00,-0.02,0.19,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.53,0.00,0,0,0,0,49.53,-5.32,77.06,4.91,0.00,61440.00,0.00,,0,,
12.04.2020 01:07,49.50,3.00,0.00,0.24,0.24,50.00,0.00,1,1,0,1,0,1,49.50,-5.00,-0.02,0.19,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.53,0.00,0,0,0,0,49.50,-5.33,77.06,4.90,0.00,61440.00,0.00,,0,,
12.04.2020 01:08,49.50,3.00,0.00,0.24,0.24,50.00,0.00,1,1,0,1,0,1,49.59,-5.00,-0.02,0.19,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.53,0.00,0,0,0,0,49.50,-5.34,77.00,4.90,0.00,61440.00,0.00,,0,,
12.04.2020 01:09,49.50,3.00,0.00,0.24,0.42,50.00,0.00,1,1,0,1,0,1,49.44,-5.00,-0.02,0.21,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.50,0.00,0,0,0,0,49.50,-5.57,77.00,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 01:10,49.00,3.00,0.00,0.52,2.22,50.00,0.00,1,1,0,1,0,1,49.31,-10.00,-0.02,0.43,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.34,0.00,0,0,0,0,49.34,-10.75,76.94,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 01:11,49.25,3.00,0.00,0.36,0.59,50.00,0.00,1,1,0,1,0,1,49.31,-7.00,-0.02,0.31,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.38,0.00,0,0,0,0,49.34,-7.90,76.88,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 01:12,48.91,3.00,0.00,0.37,2.28,50.00,0.00,1,1,0,1,0,1,49.31,-7.00,-0.02,0.30,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.41,0.00,0,0,0,0,49.38,-7.74,76.81,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 01:13,49.44,3.00,0.00,0.36,0.42,50.00,0.00,1,1,0,1,0,1,49.44,-7.00,-0.02,0.29,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.41,0.00,0,0,0,0,49.38,-7.55,76.75,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 01:14,49.44,3.00,0.00,0.36,0.42,50.00,0.00,1,1,0,1,0,1,49.44,-7.00,-0.02,0.29,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.38,0.00,0,0,0,0,49.38,-7.62,76.69,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 01:15,49.44,3.00,0.00,0.36,0.42,50.00,0.00,1,1,0,1,0,1,49.31,-7.00,-0.02,0.29,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.38,0.00,0,0,0,0,49.38,-7.58,76.62,4.89,0.00,61440.00,0.00,,0,,
12.04.2020 01:16,49.44,3.00,0.00,0.35,0.36,50.00,0.00,1,1,0,1,0,1,49.31,-7.00,-0.02,0.28,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.56,49.38,0.00,0,0,0,0,49.38,-7.40,76.62,4.88,0.00,61440.00,0.00,,0,,
12.04.2020 01:17,49.44,3.00,0.00,0.36,0.36,50.00,0.00,1,1,0,1,0,1,49.44,-7.00,-0.02,0.28,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.57,49.38,0.00,0,0,0,0,49.38,-7.42,76.56,4.88,0.00,61440.00,0.00,,0,,
12.04.2020 01:18,49.44,3.00,0.00,0.35,0.36,50.00,0.00,1,1,0,1,0,1,49.31,-7.00,-0.02,0.28,24.00,0.00,0.00,0.00,0.00,0,0,6,10.95,11.58,49.38,0.00,0,0,0,0,49.38,-7.46,76.50,4.88,0.00,61440.00,0.00,,0,,
12.04.2020 01:19,49.44,3.00,0.00,0.35,0.36,50.00,0.00,1,1,0,1,0,1,49.31,-7.00,-0.02,0.28,24.00,0.00,0.00,0.00,0.00,0,0,6,10.96,11.59,49.38,0.00,0,0,0,0,49.38,-7.44,76.44,4.87,0.00,61440.00,0.00,,0,,
12.04.2020 01:20,49.44,3.00,0.00,0.36,0.36,50.00,0.00,1,1,0,1,0,1,49.44,-7.00,-0.02,0.28,24.00,0.00,0.00,0.00,0.00,0,0,6,10.98,11.61,49.38,0.00,0,0,0,0,49.38,-7.47,76.38,4.86,0.00,61440.00,0.00,,0,,
