v7.0,XT-Ubat- (MIN) [Vdc],XT-Uin [Vac],XT-Iin [Aac],XT-Pout [kVA],XT-Pout+ [kVA],XT-Fout [Hz],XT-Fin [Hz],XT-Phase [],XT-Mode [],XT-Transfert [],XT-RME [],XT-Aux 1 [],XT-Aux 2 [],XT-Ubat [Vdc],XT-Ibat [Adc],XT-Pin a [kW],XT-Pout a [kW],XT-Dev1+ (MAX) [?C],VS-Ppv [kW],,,,VS-Mod1 [],,VS-Dev1 [],VS-Upv [Vdc],,VS-Ubat [Vdc],VS-Ibat [Adc],VS-Phas [],VS-RME [],VS-Aux 1 [],VS-Aux 2 [],BSP-Ubat [Vdc],BSP-Ibat [Adc],BSP-SOC [%],BSP-Tbat [?C],Solar power (ALL) [kW],DEV XT-DBG1 [],DEV VS-locEr [],DEV SYS MSG,DEV SYS SCOM ERR,
,I3090,I3113,I3116,I3098,I3097,I3110,I3122,I3010,I3028,I3020,I3086,I3054,I3055,I3092,I3095,I3119,I3101,I3103,I15061,I15062,I15063,I15061,I15014,I15015,I15065,I15059,I15060,I15054,I15057,I15002,I15111,I15088,I15089,I7030,I7031,I7032,I7033,I17999,I3140,I15109,I17997,I17998,
,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1-1,L1-1,L1-1,L1-1,L1-1,1,1,1,ALL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ALL,1,1,1,1,
10.09.2020 00:00,49.06,2.00,0.00,0.41,0.42,50.00,0.00,2,1,0,1,0,1,49.00,-9.00,-0.02,0.38,40.00,0.00,0.00,0.00,0.00,0,0,17,11.20,11.81,49.00,0.00,1,0,0,0,49.06,-9.40,68.06,16.08,0.00,61440.00,0.00,,0,,
10.09.2020 00:01,49.06,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.16,-8.00,-0.02,0.34,40.00,0.00,0.00,0.00,0.00,0,0,17,11.20,11.81,49.03,0.00,1,0,0,0,49.09,-8.50,68.00,16.08,0.00,61440.00,0.00,,0,,
10.09.2020 00:02,49.06,2.00,0.00,0.36,0.36,50.00,0.00,2,1,0,1,0,1,49.06,-8.00,-0.02,0.34,40.00,0.00,0.00,0.00,0.00,0,0,17,11.20,11.81,49.03,0.00,1,0,0,0,49.09,-8.48,67.94,16.08,0.00,61440.00,0.00,,0,,
10.09.2020 00:03,49.06,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.16,-8.00,-0.02,0.34,40.00,0.00,0.00,0.00,0.00,0,0,17,11.20,11.81,49.03,0.00,1,0,0,0,49.09,-8.49,67.88,16.08,0.00,61440.00,0.00,,0,,
10.09.2020 00:04,49.06,2.00,0.00,0.36,0.36,50.00,0.00,2,1,0,1,0,1,49.06,-8.00,-0.02,0.34,39.00,0.00,0.00,0.00,0.00,0,0,17,11.20,11.81,49.03,0.00,1,0,0,0,49.09,-8.46,67.81,16.08,0.00,61440.00,0.00,,0,,
10.09.2020 00:05,49.06,2.00,0.00,0.37,0.59,50.00,0.00,2,1,0,1,0,1,49.06,-8.00,-0.02,0.35,39.00,0.00,0.00,0.00,0.00,0,0,17,11.20,11.81,49.03,0.00,1,0,0,0,49.09,-8.74,67.75,16.06,0.00,61440.00,0.00,,0,,
10.09.2020 00:06,49.06,2.00,0.00,0.37,0.42,50.00,0.00,2,1,0,1,0,1,49.00,-8.00,-0.02,0.35,39.00,0.00,0.00,0.00,0.00,0,0,17,11.20,11.81,49.03,0.00,1,0,0,0,49.06,-8.87,67.69,16.06,0.00,61440.00,0.00,,0,,
10.09.2020 00:07,49.06,2.00,0.00,0.37,0.42,50.00,0.00,2,1,0,1,0,1,49.00,-8.00,-0.02,0.35,39.00,0.00,0.00,0.00,0.00,0,0,17,11.20,11.81,49.03,0.00,1,0,0,0,49.06,-8.85,67.62,16.06,0.00,61440.00,0.00,,0,,
10.09.2020 00:08,48.56,2.00,0.00,0.45,2.43,50.00,0.00,2,1,0,1,0,1,49.06,-9.00,-0.02,0.42,39.00,0.00,0.00,0.00,0.00,0,0,17,11.20,11.81,49.00,0.00,1,0,0,0,49.03,-10.29,67.56,16.06,0.00,61440.00,0.00,,0,,
10.09.2020 00:09,48.91,2.00,0.00,0.77,0.83,50.00,0.00,2,1,0,1,0,1,48.91,-14.00,-0.02,0.62,39.00,0.00,0.00,0.00,0.00,0,0,17,11.20,11.81,48.84,0.00,1,0,0,0,48.91,-15.05,67.50,16.06,0.00,61440.00,0.00,,0,,
