v7.0,XT-Ubat- (MIN) [Vdc],XT-Uin [Vac],XT-Iin [Aac],XT-Pout [kVA],XT-Pout+ [kVA],XT-Fout [Hz],XT-Fin [Hz],XT-Phase [],XT-Mode [],XT-Transfert [],XT-RME [],XT-Aux 1 [],XT-Aux 2 [],XT-Ubat [Vdc],XT-Ibat [Adc],XT-Pin a [kW],XT-Pout a [kW],XT-Dev1+ (MAX) [?C],VS-Ppv [kW],,,,VS-Mod1 [],,VS-Dev1 [],VS-Upv [Vdc],,VS-Ubat [Vdc],VS-Ibat [Adc],VS-Phas [],VS-RME [],VS-Aux 1 [],VS-Aux 2 [],BSP-Ubat [Vdc],BSP-Ibat [Adc],BSP-SOC [%],BSP-Tbat [?C],Solar power (ALL) [kW],DEV XT-DBG1 [],DEV VS-locEr [],DEV SYS MSG,DEV SYS SCOM ERR,
,I3090,I3113,I3116,I3098,I3097,I3110,I3122,I3010,I3028,I3020,I3086,I3054,I3055,I3092,I3095,I3119,I3101,I3103,I15061,I15062,I15063,I15061,I15014,I15015,I15065,I15059,I15060,I15054,I15057,I15002,I15111,I15088,I15089,I7030,I7031,I7032,I7033,I17999,I3140,I15109,I17997,I17998,
,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1-1,L1-1,L1-1,L1-1,L1-1,1,1,1,ALL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ALL,1,1,1,1,
24.08.2020 00:00,48.91,2.00,0.00,0.68,2.30,50.00,0.00,2,1,0,1,0,1,49.25,-11.00,-0.02,0.49,41.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.28,0.00,1,0,0,0,49.34,-12.30,79.31,17.69,0.00,61440.00,0.00,,0,,
24.08.2020 00:01,49.31,2.00,0.00,0.71,0.77,50.00,0.00,2,1,0,1,0,1,49.31,-11.00,-0.02,0.50,41.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.25,0.00,1,0,0,0,49.31,-12.55,79.25,17.69,0.00,61440.00,0.00,,0,,
24.08.2020 00:02,48.81,2.00,0.00,0.89,2.70,50.00,0.00,2,1,0,1,0,1,49.16,-14.00,-0.02,0.64,41.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.19,0.00,1,0,0,0,49.25,-16.03,79.19,17.67,0.00,61440.00,0.00,,0,,
24.08.2020 00:03,49.25,2.00,0.00,0.72,0.77,50.00,0.00,2,1,0,1,0,1,49.25,-13.00,-0.02,0.56,41.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.22,0.00,1,0,0,0,49.28,-13.71,79.12,17.67,0.00,61440.00,0.00,,0,,
24.08.2020 00:04,49.25,2.00,0.00,0.72,0.77,50.00,0.00,2,1,0,1,0,1,49.16,-12.00,-0.02,0.55,41.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.22,0.00,1,0,0,0,49.28,-13.60,79.12,17.67,0.00,61440.00,0.00,,0,,
24.08.2020 00:05,49.25,2.00,0.00,0.71,0.77,50.00,0.00,2,1,0,1,0,1,49.25,-12.00,-0.02,0.55,41.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.22,0.00,1,0,0,0,49.28,-13.51,79.06,17.67,0.00,61440.00,0.00,,0,,
24.08.2020 00:06,49.25,2.00,0.00,0.71,0.77,50.00,0.00,2,1,0,1,0,1,49.16,-12.00,-0.02,0.55,42.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.22,0.00,1,0,0,0,49.28,-13.44,79.00,17.66,0.00,61440.00,0.00,,0,,
24.08.2020 00:07,49.25,2.00,0.00,0.49,0.77,50.00,0.00,2,1,0,1,0,1,49.25,-9.00,-0.02,0.38,42.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.31,0.00,1,0,0,0,49.38,-9.48,78.94,17.66,0.00,61440.00,0.00,,0,,
24.08.2020 00:08,49.44,2.00,0.00,0.35,0.36,50.00,0.00,2,1,0,1,0,1,49.50,-6.00,-0.02,0.28,41.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.41,0.00,1,0,0,0,49.47,-7.25,78.88,17.66,0.00,61440.00,0.00,,0,,
24.08.2020 00:09,49.50,2.00,0.00,0.34,0.36,50.00,0.00,2,1,0,1,0,1,49.50,-6.00,-0.02,0.27,41.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.47,-7.21,78.81,17.66,0.00,61440.00,0.00,,0,,
24.08.2020 00:10,49.44,2.00,0.00,0.36,0.53,50.00,0.00,2,1,0,1,0,1,49.44,-7.00,-0.02,0.30,41.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.41,0.00,1,0,0,0,49.47,-7.68,78.81,17.66,0.00,61440.00,0.00,,0,,
24.08.2020 00:11,49.50,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.44,-6.00,-0.02,0.26,40.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.79,78.75,17.66,0.00,61440.00,0.00,,0,,
24.08.2020 00:12,49.50,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.50,-6.00,-0.02,0.25,40.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.70,78.69,17.64,0.00,61440.00,0.00,,0,,
24.08.2020 00:13,49.50,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.44,-6.00,-0.02,0.25,40.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.70,78.69,17.64,0.00,61440.00,0.00,,0,,
24.08.2020 00:14,49.50,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.50,-6.00,-0.02,0.25,40.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.70,78.62,17.64,0.00,61440.00,0.00,,0,,
24.08.2020 00:15,49.50,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.44,-6.00,-0.02,0.25,40.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.69,78.56,17.64,0.00,61440.00,0.00,,0,,
24.08.2020 00:16,49.50,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.44,-6.00,-0.02,0.25,40.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.71,78.56,17.62,0.00,61440.00,0.00,,0,,
24.08.2020 00:17,49.50,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.50,-6.00,-0.02,0.25,39.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.71,78.50,17.62,0.00,61440.00,0.00,,0,,
24.08.2020 00:18,49.50,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.50,-6.00,-0.02,0.25,39.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.69,78.44,17.62,0.00,61440.00,0.00,,0,,
24.08.2020 00:19,49.50,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.44,-6.00,-0.02,0.25,39.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.69,78.44,17.62,0.00,61440.00,0.00,,0,,
24.08.2020 00:20,49.50,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.44,-6.00,-0.02,0.25,39.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.69,78.38,17.62,0.00,61440.00,0.00,,0,,
24.08.2020 00:21,49.50,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.50,-6.00,-0.02,0.25,39.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.67,78.31,17.61,0.00,61440.00,0.00,,0,,
24.08.2020 00:22,49.50,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.44,-6.00,-0.02,0.25,39.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.67,78.31,17.61,0.00,61440.00,0.00,,0,,
24.08.2020 00:23,49.50,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.50,-6.00,-0.02,0.25,39.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.68,78.25,17.61,0.00,61440.00,0.00,,0,,
24.08.2020 00:24,49.50,2.00,0.00,0.30,0.30,50.00,0.00,2,1,0,1,0,1,49.44,-6.00,-0.02,0.25,39.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.44,0.00,1,0,0,0,49.50,-6.67,78.19,17.61,0.00,61440.00,0.00,,0,,
24.08.2020 00:25,49.00,2.00,0.00,0.52,2.29,50.00,0.00,2,1,0,1,0,1,49.44,-9.00,-0.02,0.41,39.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.34,0.00,1,0,0,0,49.41,-10.42,78.19,17.59,0.00,61440.00,0.00,,0,,
24.08.2020 00:26,49.25,2.00,0.00,0.71,0.71,50.00,0.00,2,1,0,1,0,1,49.16,-12.00,-0.02,0.53,39.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.22,0.00,1,0,0,0,49.28,-13.09,78.12,17.59,0.00,61440.00,0.00,,0,,
24.08.2020 00:27,49.25,2.00,0.00,0.71,0.71,50.00,0.00,2,1,0,1,0,1,49.25,-12.00,-0.02,0.53,39.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.19,0.00,1,0,0,0,49.28,-12.97,78.06,17.59,0.00,61440.00,0.00,,0,,
24.08.2020 00:28,49.25,2.00,0.00,0.71,0.71,50.00,0.00,2,1,0,1,0,1,49.16,-12.00,-0.02,0.52,40.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.19,0.00,1,0,0,0,49.25,-12.88,78.00,17.59,0.00,61440.00,0.00,,0,,
24.08.2020 00:29,49.25,2.00,0.00,0.70,0.71,50.00,0.00,2,1,0,1,0,1,49.16,-12.00,-0.02,0.52,40.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.82,49.19,0.00,1,0,0,0,49.25,-12.84,77.94,17.59,0.00,61440.00,0.00,,0,,
24.08.2020 00:30,49.25,2.00,0.00,0.49,0.71,50.00,0.00,2,1,0,1,0,1,49.31,-9.00,-0.02,0.38,40.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.28,0.00,1,0,0,0,49.34,-9.60,77.88,17.58,0.00,61440.00,0.00,,0,,
24.08.2020 00:31,49.44,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.31,-6.00,-0.02,0.25,40.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.41,0.00,1,0,0,0,49.44,-6.67,77.81,17.58,0.00,61440.00,0.00,,0,,
24.08.2020 00:32,49.44,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.31,-6.00,-0.02,0.25,40.00,0.00,0.00,0.00,0.00,0,0,18,11.22,11.83,49.41,0.00,1,0,0,0,49.47,-6.67,77.81,17.58,0.00,61440.00,0.00,,0,,
24.08.2020 00:33,49.44,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.69,-6.00,-0.02,0.25,39.00,0.00,0.00,0.00,0.00,0,0,17,11.22,11.82,49.41,0.00,1,0,0,0,49.47,-6.68,77.75,17.58,0.00,61440.00,0.00,,0,,
24.08.2020 00:34,49.44,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.44,-6.00,-0.02,0.25,39.00,0.00,0.00,0.00,0.00,0,0,17,11.22,11.83,49.41,0.00,1,0,0,0,49.47,-6.67,77.69,17.56,0.00,61440.00,0.00,,0,,
24.08.2020 00:35,49.06,2.00,0.00,0.31,1.95,50.00,0.00,2,1,0,1,0,1,49.50,-6.00,-0.02,0.27,39.00,0.00,0.00,0.00,0.00,0,0,17,11.22,11.82,49.41,0.00,1,0,0,0,49.47,-7.17,77.69,17.56,0.00,61440.00,0.00,,0,,
24.08.2020 00:36,49.44,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.44,-7.00,-0.02,0.29,39.00,0.00,0.00,0.00,0.00,0,0,17,11.22,11.82,49.38,0.00,1,0,0,0,49.44,-7.61,77.62,17.56,0.00,61440.00,0.00,,0,,
24.08.2020 00:37,49.44,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.31,-8.00,-0.02,0.32,39.00,0.00,0.00,0.00,0.00,0,0,17,11.22,11.82,49.34,0.00,1,0,0,0,49.41,-8.23,77.56,17.56,0.00,61440.00,0.00,,0,,
24.08.2020 00:38,48.91,2.00,0.00,0.58,2.45,50.00,0.00,2,1,0,1,0,1,49.25,-11.00,-0.02,0.45,39.00,0.00,0.00,0.00,0.00,0,0,17,11.22,11.82,49.25,0.00,1,0,0,0,49.31,-11.42,77.50,17.56,0.00,61440.00,0.00,,0,,
24.08.2020 00:39,49.25,2.00,0.00,0.76,0.77,50.00,0.00,2,1,0,1,0,1,49.25,-12.00,-0.02,0.54,39.00,0.00,0.00,0.00,0.00,0,0,17,11.21,11.82,49.19,0.00,1,0,0,0,49.25,-13.33,77.44,17.55,0.00,61440.00,0.00,,0,,
24.08.2020 00:40,49.25,2.00,0.00,0.75,0.77,50.00,0.00,2,1,0,1,0,1,49.16,-12.00,-0.02,0.53,40.00,0.00,0.00,0.00,0.00,0,0,17,11.21,11.82,49.16,0.00,1,0,0,0,49.25,-13.19,77.38,17.55,0.00,61440.00,0.00,,0,,
24.08.2020 00:41,49.25,2.00,0.00,0.74,0.77,50.00,0.00,2,1,0,1,0,1,49.16,-12.00,-0.02,0.53,40.00,0.00,0.00,0.00,0.00,0,0,17,11.21,11.82,49.16,0.00,1,0,0,0,49.22,-13.12,77.31,17.55,0.00,61440.00,0.00,,0,,
24.08.2020 00:42,49.25,2.00,0.00,0.72,0.77,50.00,0.00,2,1,0,1,0,1,49.25,-12.00,-0.02,0.52,40.00,0.00,0.00,0.00,0.00,0,0,17,11.21,11.82,49.16,0.00,1,0,0,0,49.22,-13.03,77.31,17.53,0.00,61440.00,0.00,,0,,
24.08.2020 00:43,49.25,2.00,0.00,0.72,0.77,50.00,0.00,2,1,0,1,0,1,49.25,-12.00,-0.02,0.52,40.00,0.00,0.00,0.00,0.00,0,0,17,11.21,11.82,49.16,0.00,1,0,0,0,49.25,-12.91,77.25,17.53,0.00,61440.00,0.00,,0,,
24.08.2020 00:44,49.25,2.00,0.00,0.71,0.77,50.00,0.00,2,1,0,1,0,1,49.16,-12.00,-0.02,0.52,40.00,0.00,0.00,0.00,0.00,0,0,17,11.21,11.82,49.16,0.00,1,0,0,0,49.25,-12.86,77.19,17.53,0.00,61440.00,0.00,,0,,
24.08.2020 00:45,49.25,2.00,0.00,0.71,0.77,50.00,0.00,2,1,0,1,0,1,49.16,-12.00,-0.02,0.51,40.00,0.00,0.00,0.00,0.00,0,0,17,11.21,11.82,49.16,0.00,1,0,0,0,49.22,-12.74,77.12,17.53,0.00,61440.00,0.00,,0,,
24.08.2020 00:46,49.25,2.00,0.00,0.65,0.71,50.00,0.00,2,1,0,1,0,1,49.25,-11.00,-0.02,0.47,40.00,0.00,0.00,0.00,0.00,0,0,17,11.21,11.82,49.19,0.00,1,0,0,0,49.25,-11.86,77.06,17.53,0.00,61440.00,0.00,,0,,
24.08.2020 00:47,49.25,2.00,0.00,0.65,0.71,50.00,0.00,2,1,0,1,0,1,49.16,-11.00,-0.02,0.47,40.00,0.00,0.00,0.00,0.00,0,0,17,11.21,11.82,49.19,0.00,1,0,0,0,49.25,-11.81,77.00,17.52,0.00,61440.00,0.00,,0,,
24.08.2020 00:48,48.91,2.00,0.00,0.63,2.35,50.00,0.00,2,1,0,1,0,1,49.25,-11.00,-0.02,0.46,40.00,0.00,0.00,0.00,0.00,0,0,17,11.21,11.82,49.19,0.00,1,0,0,0,49.25,-11.53,76.94,17.52,0.00,61440.00,0.00,,0,,
24.08.2020 00:49,49.25,2.00,0.00,0.67,0.71,50.00,0.00,2,1,0,1,0,1,49.16,-12.00,-0.02,0.52,40.00,0.00,0.00,0.00,0.00,0,0,17,11.21,11.82,49.16,0.00,1,0,0,0,49.22,-12.79,76.88,17.52,0.00,61440.00,0.00,,0,,
