v7.0,XT-Ubat- (MIN) [Vdc],XT-Uin [Vac],XT-Iin [Aac],XT-Pout [kVA],XT-Pout+ [kVA],XT-Fout [Hz],XT-Fin [Hz],XT-Phase [],XT-Mode [],XT-Transfert [],XT-RME [],XT-Aux 1 [],XT-Aux 2 [],XT-Ubat [Vdc],XT-Ibat [Adc],XT-Pin a [kW],XT-Pout a [kW],XT-Dev1+ (MAX) [?C],VS-Ppv [kW],,,,VS-Mod1 [],,VS-Dev1 [],VS-Upv [Vdc],,VS-Ubat [Vdc],VS-Ibat [Adc],VS-Phas [],VS-RME [],VS-Aux 1 [],VS-Aux 2 [],BSP-Ubat [Vdc],BSP-Ibat [Adc],BSP-SOC [%],BSP-Tbat [?C],Solar power (ALL) [kW],DEV XT-DBG1 [],DEV VS-locEr [],DEV SYS MSG,DEV SYS SCOM ERR,
,I3090,I3113,I3116,I3098,I3097,I3110,I3122,I3010,I3028,I3020,I3086,I3054,I3055,I3092,I3095,I3119,I3101,I3103,I15061,I15062,I15063,I15061,I15014,I15015,I15065,I15059,I15060,I15054,I15057,I15002,I15111,I15088,I15089,I7030,I7031,I7032,I7033,I17999,I3140,I15109,I17997,I17998,
,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1-1,L1-1,L1-1,L1-1,L1-1,1,1,1,ALL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ALL,1,1,1,1,
02.08.2020 00:00,48.38,2.00,0.00,1.38,1.73,50.00,0.00,1,1,0,1,0,1,48.56,-25.00,-0.02,1.07,49.00,0.00,0.00,0.00,0.00,0,0,20,11.28,11.89,48.53,0.00,0,0,0,0,48.59,-25.86,65.06,18.77,0.00,61440.00,0.00,,0,,
02.08.2020 00:01,48.56,2.00,0.00,1.36,1.37,50.00,0.00,1,1,0,1,0,1,48.62,-24.00,-0.02,1.07,49.00,0.00,0.00,0.00,0.00,0,0,20,11.29,11.89,48.53,0.00,0,0,0,0,48.59,-25.62,64.94,18.77,0.00,61440.00,0.00,,0,,
02.08.2020 00:02,48.56,2.00,0.00,1.36,1.37,50.00,0.00,1,1,0,1,0,1,48.56,-24.00,-0.02,1.06,49.00,0.00,0.00,0.00,0.00,0,0,20,11.29,11.89,48.53,0.00,0,0,0,0,48.59,-25.42,64.88,18.77,0.00,61440.00,0.00,,0,,
02.08.2020 00:03,48.56,2.00,0.00,1.32,1.37,50.00,0.00,1,1,0,1,0,1,48.62,-24.00,-0.02,1.04,50.00,0.00,0.00,0.00,0.00,0,0,20,11.28,11.89,48.53,0.00,0,0,0,0,48.59,-24.88,64.81,18.77,0.00,61440.00,0.00,,0,,
02.08.2020 00:04,48.75,2.00,0.00,0.95,0.95,50.00,0.00,1,1,0,1,0,1,48.62,-18.00,-0.02,0.78,50.00,0.00,0.00,0.00,0.00,0,0,20,11.29,11.89,48.66,0.00,0,0,0,0,48.72,-18.83,64.75,18.77,0.00,61440.00,0.00,,0,,
02.08.2020 00:05,48.75,2.00,0.00,0.95,0.95,50.00,0.00,1,1,0,1,0,1,48.62,-18.00,-0.02,0.78,50.00,0.00,0.00,0.00,0.00,0,0,20,11.29,11.89,48.66,0.00,0,0,0,0,48.72,-18.80,64.69,18.77,0.00,61440.00,0.00,,0,,
02.08.2020 00:06,48.75,2.00,0.00,0.90,0.95,50.00,0.00,1,1,0,1,0,1,48.81,-17.00,-0.02,0.74,49.00,0.00,0.00,0.00,0.00,0,0,20,11.29,11.89,48.69,0.00,0,0,0,0,48.75,-17.72,64.62,18.75,0.00,61440.00,0.00,,0,,
02.08.2020 00:07,48.75,2.00,0.00,0.89,1.07,50.00,0.00,1,1,0,1,0,1,48.75,-17.00,-0.02,0.73,49.00,0.00,0.00,0.00,0.00,0,0,20,11.29,11.89,48.69,0.00,0,0,0,0,48.75,-17.56,64.56,18.75,0.00,61440.00,0.00,,0,,
02.08.2020 00:08,48.75,2.00,0.00,0.89,0.89,50.00,0.00,1,1,0,1,0,1,48.75,-17.00,-0.02,0.74,49.00,0.00,0.00,0.00,0.00,0,0,20,11.29,11.89,48.66,0.00,0,0,0,0,48.75,-17.84,64.50,18.75,0.00,61440.00,0.00,,0,,
02.08.2020 00:09,48.38,2.00,0.00,0.93,2.53,50.00,0.00,1,1,0,1,0,1,48.62,-18.00,-0.02,0.77,49.00,0.00,0.00,0.00,0.00,0,0,20,11.29,11.89,48.66,0.00,0,0,0,0,48.72,-18.50,64.44,18.75,0.00,61440.00,0.00,,0,,
