v7.0,XT-Ubat- (MIN) [Vdc],XT-Uin [Vac],XT-Iin [Aac],XT-Pout [kVA],XT-Pout+ [kVA],XT-Fout [Hz],XT-Fin [Hz],XT-Phase [],XT-Mode [],XT-Transfert [],XT-RME [],XT-Aux 1 [],XT-Aux 2 [],XT-Ubat [Vdc],XT-Ibat [Adc],XT-Pin a [kW],XT-Pout a [kW],XT-Dev1+ (MAX) [?C],VS-Ppv [kW],,,,VS-Mod1 [],,VS-Dev1 [],VS-Upv [Vdc],,VS-Ubat [Vdc],VS-Ibat [Adc],VS-Phas [],VS-RME [],VS-Aux 1 [],VS-Aux 2 [],BSP-Ubat [Vdc],BSP-Ibat [Adc],BSP-SOC [%],BSP-Tbat [?C],Solar power (ALL) [kW],DEV XT-DBG1 [],DEV VS-locEr [],DEV SYS MSG,DEV SYS SCOM ERR,
,I3090,I3113,I3116,I3098,I3097,I3110,I3122,I3010,I3028,I3020,I3086,I3054,I3055,I3092,I3095,I3119,I3101,I3103,I15061,I15062,I15063,I15061,I15014,I15015,I15065,I15059,I15060,I15054,I15057,I15002,I15111,I15088,I15089,I7030,I7031,I7032,I7033,I17999,I3140,I15109,I17997,I17998,
,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1-1,L1-1,L1-1,L1-1,L1-1,1,1,1,ALL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ALL,1,1,1,1,
04.09.2020 00:25,49.31,2.00,0.00,0.77,0.77,50.00,0.00,2,1,0,1,0,1,49.25,-13.00,-0.02,0.60,39.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.28,0.00,1,0,0,0,49.31,-14.57,74.44,14.86,0.00,61440.00,0.00,,0,,
04.09.2020 00:26,49.31,2.00,0.00,0.77,0.77,50.00,0.00,2,1,0,1,0,1,49.31,-14.00,-0.02,0.60,39.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.28,0.00,1,0,0,0,49.31,-14.55,74.38,14.85,0.00,61440.00,0.00,,0,,
04.09.2020 00:27,49.31,2.00,0.00,0.71,0.77,50.00,0.00,2,1,0,1,0,1,49.25,-13.00,-0.02,0.56,39.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.28,0.00,1,0,0,0,49.34,-13.69,74.31,14.84,0.00,61440.00,0.00,,0,,
04.09.2020 00:28,49.31,2.00,0.00,0.56,0.71,50.00,0.00,2,1,0,1,0,1,49.31,-11.00,-0.02,0.47,39.00,0.00,0.00,0.00,0.00,0,0,15,11.45,12.12,49.34,0.00,1,0,0,0,49.41,-11.40,74.25,14.84,0.00,61440.00,0.00,,0,,
04.09.2020 00:29,49.50,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.50,-8.00,-0.02,0.34,39.00,0.00,0.00,0.00,0.00,0,0,15,11.45,12.12,49.44,0.00,1,0,0,0,49.50,-8.42,74.25,14.84,0.00,61440.00,0.00,,0,,
04.09.2020 00:30,49.50,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.50,-8.00,-0.02,0.34,38.00,0.00,0.00,0.00,0.00,0,0,15,11.45,12.12,49.47,0.00,1,0,0,0,49.50,-8.45,74.25,14.84,0.00,61440.00,0.00,,0,,
04.09.2020 00:31,49.50,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.50,-8.00,-0.02,0.34,38.00,0.00,0.00,0.00,0.00,0,0,15,11.45,12.12,49.44,0.00,1,0,0,0,49.50,-9.60,74.19,14.84,0.00,61440.00,0.00,,0,,
04.09.2020 00:32,49.00,2.00,0.00,0.60,2.41,50.00,0.00,2,1,0,1,0,1,49.44,-12.00,-0.02,0.51,38.00,0.00,0.00,0.00,0.00,0,0,15,11.45,12.12,49.28,0.00,1,0,0,0,49.31,-15.33,74.19,14.84,0.00,61440.00,0.00,,0,,
04.09.2020 00:33,49.31,2.00,0.00,0.77,0.77,50.00,0.00,2,1,0,1,0,1,49.31,-15.00,-0.02,0.64,38.00,0.00,0.00,0.00,0.00,0,0,15,11.45,12.12,49.25,0.00,1,0,0,0,49.31,-15.19,74.12,14.83,0.00,61440.00,0.00,,0,,
04.09.2020 00:34,49.25,2.00,0.00,0.77,0.77,50.00,0.00,2,1,0,1,0,1,49.25,-15.00,-0.02,0.63,38.00,0.00,0.00,0.00,0.00,0,0,15,11.45,12.12,49.25,0.00,1,0,0,0,49.28,-15.10,74.06,14.83,0.00,61440.00,0.00,,0,,
04.09.2020 00:35,49.25,2.00,0.00,0.77,0.77,50.00,0.00,2,1,0,1,0,1,49.31,-15.00,-0.02,0.63,38.00,0.00,0.00,0.00,0.00,0,0,15,11.45,12.12,49.25,0.00,1,0,0,0,49.28,-15.03,74.00,14.83,0.00,61440.00,0.00,,0,,
04.09.2020 00:36,49.25,2.00,0.00,0.41,0.77,50.00,0.00,2,1,0,1,0,1,49.31,-9.00,-0.02,0.38,38.00,0.00,0.00,0.00,0.00,0,0,15,11.45,12.12,49.38,0.00,1,0,0,0,49.44,-9.32,74.00,14.83,0.00,61440.00,0.00,,0,,
04.09.2020 00:37,49.44,2.00,0.00,0.37,0.42,50.00,0.00,2,1,0,1,0,1,49.44,-8.00,-0.02,0.35,38.00,0.00,0.00,0.00,0.00,0,0,15,11.45,12.12,49.41,0.00,1,0,0,0,49.47,-8.79,73.94,14.83,0.00,61440.00,0.00,,0,,
04.09.2020 00:38,49.50,2.00,0.00,0.37,0.42,50.00,0.00,2,1,0,1,0,1,49.50,-8.00,-0.02,0.35,38.00,0.00,0.00,0.00,0.00,0,0,15,11.45,12.12,49.44,0.00,1,0,0,0,49.47,-8.78,73.94,14.83,0.00,61440.00,0.00,,0,,
04.09.2020 00:39,49.50,2.00,0.00,0.37,0.42,50.00,0.00,2,1,0,1,0,1,49.50,-8.00,-0.02,0.35,38.00,0.00,0.00,0.00,0.00,0,0,15,11.45,12.12,49.44,0.00,1,0,0,0,49.47,-8.77,73.88,14.83,0.00,61440.00,0.00,,0,,
04.09.2020 00:40,49.50,2.00,0.00,0.37,0.42,50.00,0.00,2,1,0,1,0,1,49.44,-8.00,-0.02,0.35,37.00,0.00,0.00,0.00,0.00,0,0,15,11.45,12.12,49.44,0.00,1,0,0,0,49.47,-8.77,73.88,14.83,0.00,61440.00,0.00,,0,,
04.09.2020 00:41,49.50,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.44,-8.00,-0.02,0.35,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.44,0.00,1,0,0,0,49.47,-8.70,73.88,14.82,0.00,61440.00,0.00,,0,,
04.09.2020 00:42,49.50,2.00,0.00,0.36,0.36,50.00,0.00,2,1,0,1,0,1,49.50,-8.00,-0.02,0.33,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.44,0.00,1,0,0,0,49.50,-8.36,73.81,14.82,0.00,61440.00,0.00,,0,,
04.09.2020 00:43,49.50,2.00,0.00,0.36,0.36,50.00,0.00,2,1,0,1,0,1,49.44,-8.00,-0.02,0.33,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.44,0.00,1,0,0,0,49.50,-8.38,73.81,14.81,0.00,61440.00,0.00,,0,,
04.09.2020 00:44,49.50,2.00,0.00,0.36,0.36,50.00,0.00,2,1,0,1,0,1,49.44,-8.00,-0.02,0.33,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.44,0.00,1,0,0,0,49.50,-8.34,73.75,14.81,0.00,61440.00,0.00,,0,,
04.09.2020 00:45,49.50,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.50,-8.00,-0.02,0.33,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.44,0.00,1,0,0,0,49.50,-8.35,73.75,14.81,0.00,61440.00,0.00,,0,,
04.09.2020 00:46,49.50,2.00,0.00,0.36,0.36,50.00,0.00,2,1,0,1,0,1,49.44,-8.00,-0.02,0.33,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.44,0.00,1,0,0,0,49.50,-8.34,73.75,14.81,0.00,61440.00,0.00,,0,,
04.09.2020 00:47,49.50,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.50,-8.00,-0.02,0.33,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.44,0.00,1,0,0,0,49.50,-8.38,73.69,14.80,0.00,61440.00,0.00,,0,,
04.09.2020 00:48,49.50,2.00,0.00,0.36,0.36,50.00,0.00,2,1,0,1,0,1,49.50,-8.00,-0.02,0.33,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.44,0.00,1,0,0,0,49.47,-8.34,73.69,14.80,0.00,61440.00,0.00,,0,,
04.09.2020 00:49,49.50,2.00,0.00,0.36,0.36,50.00,0.00,2,1,0,1,0,1,49.44,-8.00,-0.02,0.33,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.44,0.00,1,0,0,0,49.47,-8.32,73.62,14.80,0.00,61440.00,0.00,,0,,
04.09.2020 00:50,49.00,2.00,0.00,0.53,2.37,50.00,0.00,2,1,0,1,0,1,49.31,-11.00,-0.02,0.46,36.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.38,0.00,1,0,0,0,49.41,-11.09,73.62,14.80,0.00,61440.00,0.00,,0,,
04.09.2020 00:51,49.25,2.00,0.00,0.72,0.77,50.00,0.00,2,1,0,1,0,1,49.31,-14.00,-0.02,0.62,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.25,0.00,1,0,0,0,49.28,-14.78,73.56,14.80,0.00,61440.00,0.00,,0,,
04.09.2020 00:52,49.25,2.00,0.00,0.75,0.89,50.00,0.00,2,1,0,1,0,1,49.16,-14.00,-0.02,0.63,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.22,0.00,1,0,0,0,49.28,-15.02,73.50,14.79,0.00,61440.00,0.00,,0,,
04.09.2020 00:53,49.25,2.00,0.00,0.71,0.77,50.00,0.00,2,1,0,1,0,1,49.16,-14.00,-0.02,0.61,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.22,0.00,1,0,0,0,49.28,-14.62,73.50,14.78,0.00,61440.00,0.00,,0,,
04.09.2020 00:54,49.25,2.00,0.00,0.66,0.77,50.00,0.00,2,1,0,1,0,1,49.25,-13.00,-0.02,0.56,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.25,0.00,1,0,0,0,49.28,-13.47,73.44,14.78,0.00,61440.00,0.00,,0,,
04.09.2020 00:55,49.44,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.44,-8.00,-0.02,0.34,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.38,0.00,1,0,0,0,49.44,-8.59,73.44,14.78,0.00,61440.00,0.00,,0,,
04.09.2020 00:56,49.44,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.31,-8.00,-0.02,0.35,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.41,0.00,1,0,0,0,49.44,-8.75,73.38,14.78,0.00,61440.00,0.00,,0,,
04.09.2020 00:57,49.44,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.31,-8.00,-0.02,0.35,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.41,0.00,1,0,0,0,49.44,-8.77,73.38,14.77,0.00,61440.00,0.00,,0,,
04.09.2020 00:58,49.44,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.44,-8.00,-0.02,0.35,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.41,0.00,1,0,0,0,49.44,-8.77,73.31,14.77,0.00,61440.00,0.00,,0,,
04.09.2020 00:59,49.44,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.31,-8.00,-0.02,0.35,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.41,0.00,1,0,0,0,49.44,-8.77,73.31,14.77,0.00,61440.00,0.00,,0,,
04.09.2020 01:00,49.44,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,49.44,-8.00,-0.02,0.35,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.41,0.00,1,0,0,0,49.44,-8.78,73.25,14.77,0.00,61440.00,0.00,,0,,
04.09.2020 01:01,49.44,2.00,0.00,0.36,0.59,50.00,0.00,2,1,0,1,0,1,49.31,-8.00,-0.02,0.35,37.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.41,0.00,1,0,0,0,49.44,-8.86,73.25,14.75,0.00,61440.00,0.00,,0,,
04.09.2020 01:02,49.44,2.00,0.00,0.42,0.48,50.00,0.00,2,1,0,1,0,1,49.44,-9.00,-0.02,0.37,36.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.38,0.00,1,0,0,0,49.44,-9.18,73.25,14.75,0.00,61440.00,0.00,,0,,
04.09.2020 01:03,49.44,2.00,0.00,0.41,0.42,50.00,0.00,2,1,0,1,0,1,49.31,-8.00,-0.02,0.37,36.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.38,0.00,1,0,0,0,49.44,-9.16,73.19,14.75,0.00,61440.00,0.00,,0,,
04.09.2020 01:04,49.44,2.00,0.00,0.41,0.42,50.00,0.00,2,1,0,1,0,1,49.44,-8.00,-0.02,0.37,36.00,0.00,0.00,0.00,0.00,0,0,15,11.44,12.12,49.38,0.00,1,0,0,0,49.44,-9.12,73.19,14.75,0.00,61440.00,0.00,,0,,
04.09.2020 01:05,49.44,2.00,0.00,0.42,0.53,50.00,0.00,2,1,0,1,0,1,49.31,-9.00,-0.02,0.39,36.00,0.00,0.00,0.00,0.00,0,0,15,11.43,12.12,49.38,0.00,1,0,0,0,49.41,-9.56,73.12,14.74,0.00,61440.00,0.00,,0,,
04.09.2020 01:06,49.31,2.00,0.00,0.43,0.48,50.00,0.00,2,1,0,1,0,1,49.31,-10.00,-0.02,0.43,36.00,0.00,0.00,0.00,0.00,0,0,15,11.43,12.12,49.34,0.00,1,0,0,0,49.38,-10.44,73.12,14.73,0.00,61440.00,0.00,,0,,
04.09.2020 01:07,49.31,2.00,0.00,0.43,0.48,50.00,0.00,2,1,0,1,0,1,49.44,-10.00,-0.02,0.42,36.00,0.00,0.00,0.00,0.00,0,0,15,11.43,12.11,49.34,0.00,1,0,0,0,49.38,-10.26,73.06,14.73,0.00,61440.00,0.00,,0,,
04.09.2020 01:08,48.91,2.00,0.00,0.57,2.46,50.00,0.00,2,1,0,1,0,1,49.25,-12.00,-0.02,0.51,36.00,0.00,0.00,0.00,0.00,0,0,15,11.43,12.11,49.28,0.00,1,0,0,0,49.31,-12.45,73.06,14.73,0.00,61440.00,0.00,,0,,
04.09.2020 01:09,48.81,2.00,0.00,0.87,2.58,50.00,0.00,2,1,0,1,0,1,49.25,-16.00,-0.02,0.71,37.00,0.00,0.00,0.00,0.00,0,0,15,11.43,12.11,49.16,0.00,1,0,0,0,49.22,-17.14,73.00,14.73,0.00,61440.00,0.00,,0,,
04.09.2020 01:10,48.47,2.00,0.00,1.10,3.28,50.00,0.00,2,1,0,1,0,1,49.06,-19.00,-0.02,0.87,37.00,0.00,0.00,0.00,0.00,0,0,15,11.43,12.11,49.06,0.00,1,0,0,0,49.12,-20.66,72.94,14.72,0.00,61440.00,0.00,,0,,
04.09.2020 01:11,49.00,2.00,0.00,1.42,1.48,50.00,0.00,2,1,0,1,0,1,49.00,-24.00,-0.02,1.07,38.00,0.00,0.00,0.00,0.00,0,0,15,11.43,12.11,48.94,0.00,1,0,0,0,49.00,-25.56,72.88,14.72,0.00,61440.00,0.00,,0,,
04.09.2020 01:12,48.56,2.00,0.00,1.42,3.05,50.00,0.00,2,1,0,1,0,1,48.91,-24.00,-0.02,1.06,39.00,0.00,0.00,0.00,0.00,0,0,15,11.42,12.11,48.94,0.00,1,0,0,0,49.00,-25.34,72.81,14.72,0.00,61440.00,0.00,,0,,
04.09.2020 01:13,49.00,2.00,0.00,1.25,1.48,50.00,0.00,2,1,0,1,0,1,49.00,-22.00,-0.02,0.95,39.00,0.00,0.00,0.00,0.00,0,0,15,11.42,12.10,48.97,0.00,1,0,0,0,49.03,-22.86,72.69,14.72,0.00,61440.00,0.00,,0,,
04.09.2020 01:14,49.06,2.00,0.00,1.03,1.07,50.00,0.00,2,1,0,1,0,1,49.00,-18.00,-0.02,0.80,40.00,0.00,0.00,0.00,0.00,0,0,15,11.42,12.11,49.06,0.00,1,0,0,0,49.09,-19.30,72.62,14.70,0.00,61440.00,0.00,,0,,
04.09.2020 01:15,49.06,2.00,0.00,1.02,1.07,50.00,0.00,2,1,0,1,0,1,49.00,-18.00,-0.02,0.80,40.00,0.00,0.00,0.00,0.00,0,0,15,11.42,12.10,49.06,0.00,1,0,0,0,49.12,-19.23,72.56,14.70,0.00,61440.00,0.00,,0,,
04.09.2020 01:16,49.06,2.00,0.00,1.02,1.07,50.00,0.00,2,1,0,1,0,1,49.06,-18.00,-0.02,0.80,40.00,0.00,0.00,0.00,0.00,0,0,15,11.42,12.10,49.06,0.00,1,0,0,0,49.09,-19.22,72.56,14.70,0.00,61440.00,0.00,,0,,
04.09.2020 01:17,49.06,2.00,0.00,1.03,1.07,50.00,0.00,2,1,0,1,0,1,49.00,-18.00,-0.02,0.80,40.00,0.00,0.00,0.00,0.00,0,0,15,11.41,12.09,49.06,0.00,1,0,0,0,49.09,-19.27,72.50,14.70,0.00,61440.00,0.00,,0,,
04.09.2020 01:18,49.06,2.00,0.00,1.01,1.07,50.00,0.00,2,1,0,1,0,1,49.06,-18.00,-0.02,0.79,40.00,0.00,0.00,0.00,0.00,0,0,15,11.41,12.09,49.06,0.00,1,0,0,0,49.09,-19.05,72.44,14.70,0.00,61440.00,0.00,,0,,
04.09.2020 01:19,49.16,2.00,0.00,0.83,0.83,50.00,0.00,2,1,0,1,0,1,49.06,-16.00,-0.02,0.70,40.00,0.00,0.00,0.00,0.00,0,0,15,11.41,12.09,49.09,0.00,1,0,0,0,49.16,-16.70,72.38,14.70,0.00,61440.00,0.00,,0,,
04.09.2020 01:20,49.16,2.00,0.00,0.83,0.89,50.00,0.00,2,1,0,1,0,1,49.16,-16.00,-0.02,0.69,40.00,0.00,0.00,0.00,0.00,0,0,15,11.41,12.09,49.12,0.00,1,0,0,0,49.16,-16.42,72.31,14.69,0.00,61440.00,0.00,,0,,
