v7.0,XT-Ubat- (MIN) [Vdc],XT-Uin [Vac],XT-Iin [Aac],XT-Pout [kVA],XT-Pout+ [kVA],XT-Fout [Hz],XT-Fin [Hz],XT-Phase [],XT-Mode [],XT-Transfert [],XT-RME [],XT-Aux 1 [],XT-Aux 2 [],XT-Ubat [Vdc],XT-Ibat [Adc],XT-Pin a [kW],XT-Pout a [kW],XT-Dev1+ (MAX) [?C],VS-Ppv [kW],,,,VS-Mod1 [],,VS-Dev1 [],VS-Upv [Vdc],,VS-Ubat [Vdc],VS-Ibat [Adc],VS-Phas [],VS-RME [],VS-Aux 1 [],VS-Aux 2 [],BSP-Ubat [Vdc],BSP-Ibat [Adc],BSP-SOC [%],BSP-Tbat [?C],Solar power (ALL) [kW],DEV XT-DBG1 [],DEV VS-locEr [],DEV SYS MSG,DEV SYS SCOM ERR,
,I3090,I3113,I3116,I3098,I3097,I3110,I3122,I3010,I3028,I3020,I3086,I3054,I3055,I3092,I3095,I3119,I3101,I3103,I15061,I15062,I15063,I15061,I15014,I15015,I15065,I15059,I15060,I15054,I15057,I15002,I15111,I15088,I15089,I7030,I7031,I7032,I7033,I17999,I3140,I15109,I17997,I17998,
,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1-1,L1-1,L1-1,L1-1,L1-1,1,1,1,ALL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ALL,1,1,1,1,
12.09.2020 00:00,49.00,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,48.91,-6.00,-0.02,0.27,41.00,0.00,0.00,0.00,0.00,0,0,16,11.18,11.80,48.91,0.00,1,0,0,0,48.97,-6.98,57.59,16.31,0.00,61440.00,0.00,,0,,
12.09.2020 00:01,49.00,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.06,-6.00,-0.02,0.27,41.00,0.00,0.00,0.00,0.00,0,0,16,11.18,11.80,48.94,0.00,1,0,0,0,49.00,-6.96,57.59,16.31,0.00,61440.00,0.00,,0,,
12.09.2020 00:02,49.00,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.00,-6.00,-0.02,0.27,40.00,0.00,0.00,0.00,0.00,0,0,16,11.18,11.80,48.94,0.00,1,0,0,0,49.00,-7.00,57.56,16.31,0.00,61440.00,0.00,,0,,
12.09.2020 00:03,49.00,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.00,-6.00,-0.02,0.27,40.00,0.00,0.00,0.00,0.00,0,0,16,11.18,11.80,48.94,0.00,1,0,0,0,49.00,-6.95,57.53,16.31,0.00,61440.00,0.00,,0,,
12.09.2020 00:04,49.00,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.06,-6.00,-0.02,0.27,40.00,0.00,0.00,0.00,0.00,0,0,16,11.18,11.80,48.94,0.00,1,0,0,0,49.00,-6.96,57.53,16.31,0.00,61440.00,0.00,,0,,
12.09.2020 00:05,49.00,2.00,0.00,0.30,0.36,50.00,0.00,2,1,0,1,0,1,49.00,-6.00,-0.02,0.27,40.00,0.00,0.00,0.00,0.00,0,0,16,11.18,11.80,48.94,0.00,1,0,0,0,49.00,-6.98,57.50,16.30,0.00,61440.00,0.00,,0,,
12.09.2020 00:06,48.56,2.00,0.00,0.32,1.99,50.00,0.00,2,1,0,1,0,1,49.06,-6.00,-0.02,0.28,39.00,0.00,0.00,0.00,0.00,0,0,16,11.18,11.80,48.94,0.00,1,0,0,0,48.97,-7.46,57.47,16.30,0.00,61440.00,0.00,,0,,
12.09.2020 00:07,49.00,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,48.91,-7.00,-0.02,0.31,39.00,0.00,0.00,0.00,0.00,0,0,16,11.18,11.80,48.91,0.00,1,0,0,0,48.94,-7.89,57.47,16.30,0.00,61440.00,0.00,,0,,
12.09.2020 00:08,49.00,2.00,0.00,0.36,0.36,50.00,0.00,2,1,0,1,0,1,49.00,-7.00,-0.02,0.31,39.00,0.00,0.00,0.00,0.00,0,0,16,11.18,11.80,48.88,0.00,1,0,0,0,48.94,-7.91,57.44,16.30,0.00,61440.00,0.00,,0,,
12.09.2020 00:09,49.00,2.00,0.00,0.36,0.42,50.00,0.00,2,1,0,1,0,1,48.91,-7.00,-0.02,0.31,39.00,0.00,0.00,0.00,0.00,0,0,16,11.18,11.80,48.88,0.00,1,0,0,0,48.94,-7.91,57.41,16.30,0.00,61440.00,0.00,,0,,
