v7.0,XT-Ubat- (MIN) [Vdc],XT-Uin [Vac],XT-Iin [Aac],XT-Pout [kVA],XT-Pout+ [kVA],XT-Fout [Hz],XT-Fin [Hz],XT-Phase [],XT-Mode [],XT-Transfert [],XT-RME [],XT-Aux 1 [],XT-Aux 2 [],XT-Ubat [Vdc],XT-Ibat [Adc],XT-Pin a [kW],XT-Pout a [kW],XT-Dev1+ (MAX) [?C],VS-Ppv [kW],,,,VS-Mod1 [],,VS-Dev1 [],VS-Upv [Vdc],,VS-Ubat [Vdc],VS-Ibat [Adc],VS-Phas [],VS-RME [],VS-Aux 1 [],VS-Aux 2 [],BSP-Ubat [Vdc],BSP-Ibat [Adc],BSP-SOC [%],BSP-Tbat [?C],Solar power (ALL) [kW],DEV XT-DBG1 [],DEV VS-locEr [],DEV SYS MSG,DEV SYS SCOM ERR,
,I3090,I3113,I3116,I3098,I3097,I3110,I3122,I3010,I3028,I3020,I3086,I3054,I3055,I3092,I3095,I3119,I3101,I3103,I15061,I15062,I15063,I15061,I15014,I15015,I15065,I15059,I15060,I15054,I15057,I15002,I15111,I15088,I15089,I7030,I7031,I7032,I7033,I17999,I3140,I15109,I17997,I17998,
,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1,L1-1,L1-1,L1-1,L1-1,L1-1,1,1,1,ALL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ALL,1,1,1,1,
29.06.2020 00:00,49.50,2.00,0.00,0.77,0.83,50.00,0.00,1,1,0,1,0,1,49.44,-13.00,-0.02,0.58,39.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.50,0.00,0,0,0,0,49.53,-14.12,82.56,14.09,0.00,61440.00,0.00,,0,,
29.06.2020 00:01,49.00,2.00,0.00,0.98,2.76,50.00,0.00,1,1,0,1,0,1,49.31,-16.00,-0.02,0.72,39.00,0.00,0.00,0.00,0.00,0,0,16,11.18,11.79,49.41,0.00,0,0,0,0,49.44,-17.52,82.50,14.09,0.00,61440.00,0.00,,0,,
29.06.2020 00:02,49.31,2.00,0.00,1.19,1.19,50.00,0.00,1,1,0,1,0,1,49.31,-19.00,-0.02,0.85,40.00,0.00,0.00,0.00,0.00,0,0,16,11.18,11.79,49.31,0.00,0,0,0,0,49.34,-20.47,82.44,14.08,0.00,61440.00,0.00,,0,,
29.06.2020 00:03,49.31,2.00,0.00,1.18,1.19,50.00,0.00,1,1,0,1,0,1,49.25,-19.00,-0.02,0.84,40.00,0.00,0.00,0.00,0.00,0,0,16,11.18,11.79,49.28,0.00,0,0,0,0,49.34,-20.31,82.38,14.08,0.00,61440.00,0.00,,0,,
29.06.2020 00:04,49.31,2.00,0.00,1.17,1.19,50.00,0.00,1,1,0,1,0,1,49.31,-19.00,-0.02,0.82,41.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.31,0.00,0,0,0,0,49.34,-19.88,82.31,14.08,0.00,61440.00,0.00,,0,,
29.06.2020 00:05,49.31,2.00,0.00,1.14,1.19,50.00,0.00,1,1,0,1,0,1,49.25,-18.00,-0.02,0.81,41.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.31,0.00,0,0,0,0,49.34,-19.61,82.25,14.08,0.00,61440.00,0.00,,0,,
29.06.2020 00:06,49.31,2.00,0.00,0.82,1.19,50.00,0.00,1,1,0,1,0,1,49.31,-13.00,-0.02,0.58,41.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.44,0.00,0,0,0,0,49.47,-14.07,82.19,14.07,0.00,61440.00,0.00,,0,,
29.06.2020 00:07,49.50,2.00,0.00,0.72,0.77,50.00,0.00,1,1,0,1,0,1,49.50,-11.00,-0.02,0.52,41.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.47,0.00,0,0,0,0,49.53,-12.73,82.19,14.06,0.00,61440.00,0.00,,0,,
29.06.2020 00:08,49.50,2.00,0.00,0.71,0.77,50.00,0.00,1,1,0,1,0,1,49.44,-11.00,-0.02,0.51,41.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.50,0.00,0,0,0,0,49.53,-12.62,82.12,14.06,0.00,61440.00,0.00,,0,,
29.06.2020 00:09,49.50,2.00,0.00,0.71,0.77,50.00,0.00,1,1,0,1,0,1,49.59,-11.00,-0.02,0.51,41.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.50,0.00,0,0,0,0,49.53,-12.58,82.06,14.06,0.00,61440.00,0.00,,0,,
29.06.2020 00:10,49.50,2.00,0.00,0.71,0.77,50.00,0.00,1,1,0,1,0,1,49.44,-11.00,-0.02,0.50,41.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.50,0.00,0,0,0,0,49.53,-12.56,82.06,14.06,0.00,61440.00,0.00,,0,,
29.06.2020 00:11,49.50,2.00,0.00,0.71,0.77,50.00,0.00,1,1,0,1,0,1,49.50,-11.00,-0.02,0.51,41.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.50,0.00,0,0,0,0,49.53,-12.58,82.00,14.06,0.00,61440.00,0.00,,0,,
29.06.2020 00:12,49.50,2.00,0.00,0.71,0.77,50.00,0.00,1,1,0,1,0,1,49.44,-11.00,-0.02,0.50,41.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.50,0.00,0,0,0,0,49.53,-12.55,82.00,14.06,0.00,61440.00,0.00,,0,,
29.06.2020 00:13,49.50,2.00,0.00,0.71,0.77,50.00,0.00,1,1,0,1,0,1,49.50,-11.00,-0.02,0.50,41.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.50,0.00,0,0,0,0,49.53,-12.52,81.94,14.05,0.00,61440.00,0.00,,0,,
29.06.2020 00:14,49.50,2.00,0.00,0.71,0.71,50.00,0.00,1,1,0,1,0,1,49.44,-11.00,-0.02,0.50,41.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.47,0.00,0,0,0,0,49.53,-12.53,81.88,14.05,0.00,61440.00,0.00,,0,,
29.06.2020 00:15,49.50,2.00,0.00,0.63,0.89,50.00,0.00,1,1,0,1,0,1,49.44,-10.00,-0.02,0.47,41.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.50,0.00,0,0,0,0,49.53,-11.56,81.88,14.05,0.00,61440.00,0.00,,0,,
29.06.2020 00:16,49.69,2.00,0.00,0.36,0.42,50.00,0.00,1,1,0,1,0,1,49.69,-7.00,-0.02,0.31,40.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.62,0.00,0,0,0,0,49.66,-7.96,81.81,14.05,0.00,61440.00,0.00,,0,,
29.06.2020 00:17,49.69,2.00,0.00,0.39,0.59,50.00,0.00,1,1,0,1,0,1,49.69,-7.00,-0.02,0.32,40.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.62,0.00,0,0,0,0,49.66,-8.22,81.81,14.05,0.00,61440.00,0.00,,0,,
29.06.2020 00:18,49.69,2.00,0.00,0.41,0.42,50.00,0.00,1,1,0,1,0,1,49.59,-8.00,-0.02,0.33,40.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.62,0.00,0,0,0,0,49.66,-8.35,81.75,14.03,0.00,61440.00,0.00,,0,,
29.06.2020 00:19,49.69,2.00,0.00,0.41,0.42,50.00,0.00,1,1,0,1,0,1,49.59,-8.00,-0.02,0.33,40.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.62,0.00,0,0,0,0,49.66,-8.34,81.75,14.03,0.00,61440.00,0.00,,0,,
29.06.2020 00:20,49.16,2.00,0.00,0.71,2.41,50.00,0.00,1,1,0,1,0,1,49.59,-12.00,-0.02,0.56,39.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.50,0.00,0,0,0,0,49.53,-13.64,81.75,14.03,0.00,61440.00,0.00,,0,,
29.06.2020 00:21,49.44,2.00,0.00,0.77,0.83,50.00,0.00,1,1,0,1,0,1,49.44,-14.00,-0.02,0.61,40.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.41,0.00,0,0,0,0,49.47,-14.83,81.69,14.03,0.00,61440.00,0.00,,0,,
29.06.2020 00:22,49.44,2.00,0.00,0.77,0.83,50.00,0.00,1,1,0,1,0,1,49.31,-14.00,-0.02,0.61,40.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.41,0.00,0,0,0,0,49.44,-14.77,81.62,14.03,0.00,61440.00,0.00,,0,,
29.06.2020 00:23,49.44,2.00,0.00,0.77,0.83,50.00,0.00,1,1,0,1,0,1,49.44,-14.00,-0.02,0.61,40.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.79,49.41,0.00,0,0,0,0,49.44,-14.68,81.56,14.03,0.00,61440.00,0.00,,0,,
29.06.2020 00:24,49.44,2.00,0.00,0.70,0.83,50.00,0.00,1,1,0,1,0,1,49.44,-12.00,-0.02,0.55,40.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.41,0.00,0,0,0,0,49.47,-13.39,81.56,14.02,0.00,61440.00,0.00,,0,,
29.06.2020 00:25,49.59,2.00,0.00,0.40,0.42,50.00,0.00,1,1,0,1,0,1,49.50,-8.00,-0.02,0.32,40.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.56,0.00,0,0,0,0,49.62,-8.21,81.50,14.02,0.00,61440.00,0.00,,0,,
29.06.2020 00:26,49.69,2.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.59,-7.00,-0.02,0.28,40.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.62,0.00,0,0,0,0,49.66,-7.18,81.50,14.02,0.00,61440.00,0.00,,0,,
29.06.2020 00:27,49.69,2.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.69,-7.00,-0.02,0.28,39.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.66,0.00,0,0,0,0,49.69,-7.20,81.44,14.02,0.00,61440.00,0.00,,0,,
29.06.2020 00:28,49.69,2.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.59,-7.00,-0.02,0.28,39.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.66,0.00,0,0,0,0,49.69,-7.17,81.44,14.02,0.00,61440.00,0.00,,0,,
29.06.2020 00:29,49.69,2.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.69,-7.00,-0.02,0.28,39.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.66,0.00,0,0,0,0,49.69,-7.18,81.44,14.02,0.00,61440.00,0.00,,0,,
29.06.2020 00:30,49.69,2.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.59,-7.00,-0.02,0.28,39.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.66,0.00,0,0,0,0,49.69,-7.18,81.38,14.02,0.00,61440.00,0.00,,0,,
29.06.2020 00:31,49.69,2.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.59,-7.00,-0.02,0.28,38.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.66,0.00,0,0,0,0,49.69,-7.16,81.38,14.02,0.00,61440.00,0.00,,0,,
29.06.2020 00:32,49.69,2.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.69,-7.00,-0.02,0.28,38.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.66,0.00,0,0,0,0,49.69,-7.18,81.38,14.02,0.00,61440.00,0.00,,0,,
29.06.2020 00:33,49.69,2.00,0.00,0.30,0.36,50.00,0.00,1,1,0,1,0,1,49.69,-6.00,-0.02,0.27,38.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.66,0.00,0,0,0,0,49.69,-6.89,81.31,14.02,0.00,61440.00,0.00,,0,,
29.06.2020 00:34,49.69,2.00,0.00,0.30,0.30,50.00,0.00,1,1,0,1,0,1,49.59,-6.00,-0.02,0.26,38.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.66,0.00,0,0,0,0,49.69,-6.82,81.31,14.01,0.00,61440.00,0.00,,0,,
29.06.2020 00:35,49.69,2.00,0.00,0.30,0.30,50.00,0.00,1,1,0,1,0,1,49.59,-6.00,-0.02,0.26,38.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.66,0.00,0,0,0,0,49.69,-6.79,81.31,14.00,0.00,61440.00,0.00,,0,,
29.06.2020 00:36,49.16,2.00,0.00,0.52,2.37,50.00,0.00,1,1,0,1,0,1,49.69,-9.00,-0.02,0.41,38.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.56,0.00,0,0,0,0,49.59,-10.27,81.25,14.00,0.00,61440.00,0.00,,0,,
29.06.2020 00:37,49.50,2.00,0.00,0.65,0.65,50.00,0.00,1,1,0,1,0,1,49.44,-11.00,-0.02,0.49,38.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.47,0.00,0,0,0,0,49.53,-11.97,81.25,14.00,0.00,61440.00,0.00,,0,,
29.06.2020 00:38,49.50,2.00,0.00,0.64,0.65,50.00,0.00,1,1,0,1,0,1,49.50,-11.00,-0.02,0.48,38.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.47,0.00,0,0,0,0,49.50,-11.81,81.19,14.00,0.00,61440.00,0.00,,0,,
29.06.2020 00:39,49.50,2.00,0.00,0.63,0.65,50.00,0.00,1,1,0,1,0,1,49.44,-10.00,-0.02,0.47,38.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.47,0.00,0,0,0,0,49.50,-11.70,81.19,14.00,0.00,61440.00,0.00,,0,,
29.06.2020 00:40,49.50,2.00,0.00,0.61,0.65,50.00,0.00,1,1,0,1,0,1,49.50,-10.00,-0.02,0.47,38.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.47,0.00,0,0,0,0,49.50,-11.62,81.12,13.98,0.00,61440.00,0.00,,0,,
29.06.2020 00:41,49.50,2.00,0.00,0.60,0.65,50.00,0.00,1,1,0,1,0,1,49.44,-10.00,-0.02,0.47,38.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.47,0.00,0,0,0,0,49.50,-11.54,81.06,13.98,0.00,61440.00,0.00,,0,,
29.06.2020 00:42,49.00,2.00,0.00,0.75,2.68,50.00,0.00,1,1,0,1,0,1,49.44,-12.00,-0.02,0.54,39.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.44,0.00,0,0,0,0,49.47,-13.13,81.06,13.98,0.00,61440.00,0.00,,0,,
29.06.2020 00:43,49.44,2.00,0.00,0.83,0.83,50.00,0.00,1,1,0,1,0,1,49.31,-12.00,-0.02,0.54,39.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.41,0.00,0,0,0,0,49.44,-13.53,81.00,13.98,0.00,61440.00,0.00,,0,,
29.06.2020 00:44,49.00,2.00,0.00,1.00,2.77,50.00,0.00,1,1,0,1,0,1,49.25,-15.00,-0.02,0.69,39.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.34,0.00,0,0,0,0,49.38,-16.83,80.94,13.98,0.00,61440.00,0.00,,0,,
29.06.2020 00:45,49.25,2.00,0.00,1.25,1.25,50.00,0.00,1,1,0,1,0,1,49.25,-19.00,-0.02,0.85,40.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.22,0.00,0,0,0,0,49.25,-20.78,80.88,13.98,0.00,61440.00,0.00,,0,,
29.06.2020 00:46,49.25,2.00,0.00,1.25,1.42,50.00,0.00,1,1,0,1,0,1,49.16,-20.00,-0.02,0.87,40.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.19,0.00,0,0,0,0,49.25,-21.08,80.81,13.98,0.00,61440.00,0.00,,0,,
29.06.2020 00:47,49.25,2.00,0.00,1.25,1.31,50.00,0.00,1,1,0,1,0,1,49.25,-20.00,-0.02,0.87,41.00,0.00,0.00,0.00,0.00,0,0,16,11.17,11.78,49.19,0.00,0,0,0,0,49.22,-21.09,80.75,13.98,0.00,61440.00,0.00,,0,,
29.06.2020 00:48,49.25,2.00,0.00,1.25,1.31,50.00,0.00,1,1,0,1,0,1,49.16,-20.00,-0.02,0.86,41.00,0.00,0.00,0.00,0.00,0,0,16,11.16,11.78,49.19,0.00,0,0,0,0,49.22,-21.00,80.69,13.98,0.00,61440.00,0.00,,0,,
